263;4.877657128467363e-07,0.9999958623428645,2.2171090952595546e-06,2.016392092706786e-07,1.231143118070382e-06
264;2.093061080424606e-08,0.9980977541217693,0.0019021560086261201,8.332736429980775e-09,6.060625744047462e-08
265;6.669552968804714e-07,0.99951214125661,0.00048533345716286096,3.671769061419308e-07,1.4911540241962172e-06
266;1.010308886520873e-26,1.0,7.120084501040445e-25,2.7078485285224945e-27,4.7553741102128746e-26
267;4.484601416023417e-25,1.0,5.607193867539903e-23,1.2615175643292546e-25,1.6654984804811892e-24
268;7.31292398835525e-20,1.0,6.226131429736956e-18,2.1647557035316564e-20,2.8169279036525326e-19
269;1.2834457443778977e-12,0.9999999999935254,1.7448093350835335e-12,4.967026037831653e-13,2.949650055078326e-12
270;1.8599701161508e-05,0.9998640550740037,5.425432206946191e-05,8.527251819071099e-06,5.456365094618902e-05
271;5.738273438527576e-13,0.999999999910082,8.727869641497367e-11,2.1323588019416264e-13,1.852303713025765e-12
272;8.430153022455569e-05,0.999418411152228,0.00035711215697841305,3.862389565994514e-05,0.00010155126490924129
273;1.7495407508458878e-12,0.9999999999706513,9.820470546563145e-12,4.59053061004339e-13,1.7319712767754206e-11
274;7.316439761169577e-19,1.0,1.4054931696186607e-17,2.4565759370981953e-19,3.423217633745704e-18
275;7.219425960337892e-10,0.999999824481762,1.724826448704397e-07,2.75740364229059e-10,2.0379101650689e-09
276;1.5904722394685364e-26,1.0,2.4096792191791617e-24,4.730328738580583e-27,6.857505758164815e-26
277;0.024577240479044308,0.8602274991394349,0.05589187042553558,0.020072508593082673,0.03923088136290257
278;0.028823787989908447,0.7804859623808434,0.17188843683238567,0.008140275597412502,0.010661537199449914
279;5.920590827588583e-05,0.31852621205590653,0.6810532826029341,1.9522650771484973e-05,0.0003417767821119392
280;0.0004898952743251382,0.9956114670908365,0.002530772221991028,0.00023066871230595598,0.0011371967005414669
281;7.699353122208355e-05,0.9668042938842527,0.032971104563314424,2.6046325496879146e-05,0.00012156169571393527
282;0.021237126287600293,0.9172318221612141,9.633621547923982e-06,0.022309285871310817,0.03921213205832685
283;1.656343182793277e-09,0.9999999845305095,9.88572797638971e-09,9.213254284373054e-10,3.0060940439641904e-09
284;2.0320220886620228e-18,1.0,1.0466837406088548e-17,5.484819686440315e-19,9.294471940314318e-18
285;0.0013754096633707379,0.9821847989374031,0.01098408427401786,0.00045343113922170195,0.0050022759859866175
286;0.010031331663568661,0.8021469151574382,0.16308254277583545,0.003232303682569584,0.021506906720588158
287;1.961336188997925e-12,0.9999999999487795,4.407581799657332e-11,8.715759448016405e-13,4.311761363839413e-12
288;0.0007524714439016537,0.9977219436882183,3.8431357332091534e-05,0.00032170491845293363,0.0011654485920948707
289;2.810347282998181e-07,0.9999899496920431,8.780478572476384e-06,1.1771137144880845e-07,8.710832845449862e-07
290;6.571227258551538e-05,0.96630003510124,0.03341980035004873,3.1004642601953335e-05,0.0001834476335238998
291;8.98147503227658e-21,1.0,6.118694022091069e-18,2.8995200005048537e-21,3.760298624619674e-20
292;4.385026122688631e-18,0.9999999999999999,7.244315404655127e-17,1.5977717789530412e-18,1.4331621747657088e-17
293;4.023947207986748e-19,1.0,4.062351063136846e-18,1.532074522635836e-19,1.3205019813251571e-18
294;2.6263017438301093e-18,0.9999999999999978,2.2455273258342757e-15,8.540202095288684e-19,8.602022439018439e-18
295;6.654823409372944e-05,0.9992768053365153,0.0004764391375727136,2.5793428512712112e-05,0.0001544138633056072
296;7.49595748357132e-16,0.9999999999999194,7.673287211419439e-14,1.904864198019017e-16,2.8993036299552847e-15
297;7.395442696073208e-10,0.9999997635111615,2.3308104546205716e-07,2.9555339223241373e-10,2.3726953403979812e-09
298;1.78929620771544e-14,0.9999999999943897,5.5262814646746096e-12,6.041819413151579e-15,5.99383231837852e-14
299;5.838314347631812e-14,0.9999999999971824,2.5333227985323917e-12,2.0042897626004728e-14,2.058963793854755e-13
300;0.28252430010118473,0.31312687874005785,7.438601805979452e-05,0.15052239766743827,0.25375203747325936
301;1.0242441675552923e-07,0.9999816470372556,1.7863838770082156e-05,4.3261844941434654e-08,3.4343771267564205e-07
302;2.58643941890157e-07,0.9999979452289274,9.634760937022206e-07,9.919511924820284e-08,7.33455917782266e-07
303;8.982454679963852e-23,1.0,1.3953170428269518e-19,2.6099193121199907e-23,3.8528548782638037e-22
304;8.305563443334554e-06,0.9721737035536211,0.027795002143963535,3.055029398798529e-06,1.9933709573319322e-05
305;2.422703462733377e-07,0.999993713208143,5.409902614977174e-06,9.59902791298041e-08,5.386286166412532e-07
306;5.648426088590908e-06,0.9999802466964188,1.3863114064767005e-06,1.2929062289004893e-06,1.142565985700025e-05
307;0.00010495536509182616,0.9988450905767935,0.0008028745539056072,4.298284191562416e-05,0.00020409666229346605
308;5.758695144725272e-09,0.9999999243971213,5.531430661693446e-08,1.9805478633648096e-09,1.2549329019619203e-08
309;1.0149206488688089e-05,0.9999753421046129,5.978225486248237e-07,6.031947177691553e-06,7.878919172114929e-06
310;7.771707990876363e-19,0.9999999986784499,1.3215501853339524e-09,1.1042834256867984e-18,9.28158756368973e-18
311;6.167016863973511e-05,0.9961219237032525,0.003666353626021993,2.8331867711702546e-05,0.00012172063437404656
312;2.7777450706703754e-08,0.9999973174002126,2.5707068584368957e-06,1.248992332180625e-08,7.162555502432633e-08
313;1.0950007111784707e-14,0.9999999999993497,6.018290660446227e-13,3.7024440611764215e-15,3.381695179436494e-14
314;0.001191690161088946,0.7891047974275139,0.20564786619640155,0.0004987218514550563,0.0035569243635405305
315;3.476833920956884e-07,0.9999890615396552,9.746367837184719e-06,1.327656913906176e-07,7.11643424189081e-07
316;0.21629381338141235,0.37417210405831713,0.18990124755679488,0.06257355981398871,0.15705927518948704
317;3.5809320569562224e-07,0.9734498191170298,0.026549058097127872,1.312371782594011e-07,6.334554583604334e-07
318;0.003216025747380582,0.9146926397380373,0.07169118978749851,0.0017633949204960441,0.00863674980658769
319;1.2072327543923608e-11,0.9999999858262753,1.4128889431814973e-08,2.495476553772991e-12,3.026753473912436e-11
320;7.73050694419432e-09,0.999999306800692,6.641623221166451e-07,3.020522937778174e-09,1.8285956136792385e-08
321;0.0016542268756087226,0.9897795315535857,0.006208461442040567,0.0005024129333491881,0.0018553671954157928
322;1.7621179478146525e-10,0.9999980848055313,1.9146944749363603e-06,3.55633819383562e-11,2.8821841667810776e-10
323;1.0930070849082453e-24,1.0,4.656603541298573e-22,2.4825126697883843e-25,3.4849967968999734e-24
324;0.012994231106344479,0.8938259488226579,0.06545195761142489,0.007552991906536433,0.020174870553036364
325;7.575558429190674e-09,0.9999996489626055,3.215052923407744e-07,2.7497818259996144e-09,1.920676191501761e-08
326;0.0001339345675738628,0.948851642906954,0.05065657615748603,5.428832533141258e-05,0.00030355804265473364
327;4.153374988024835e-11,0.9999999994619959,3.5723806007023295e-10,1.9289591021678884e-11,1.1994256803563746e-10
328;5.575816255210394e-09,0.9999710634346582,2.8914496878926023e-05,1.8010849959939145e-09,1.4691561747039653e-08
329;2.377698596269096e-18,0.9999999999999996,4.814146097258382e-16,9.327323414880415e-19,6.6808603799250246e-18
330;0.0012222427855046124,0.8700722674031902,0.12542901390510588,0.0005219503010757,0.002754525605123547
331;0.0660582770854047,0.5772458656177641,0.17808276287194924,0.030602602543493288,0.14801049188138865
332;4.148501103257547e-12,0.9999999997625042,2.2023793168281095e-10,1.4454217836162161e-12,1.1663965202458983e-11
333;6.840755087375081e-16,0.9999999999998985,9.569376649515779e-14,4.7325786351817805e-16,4.7274509606538684e-15
334;2.349564047048906e-14,0.9999999999997052,1.930956795085585e-13,7.569411789994634e-15,7.051338541271134e-14
335;0.11014317753815335,0.5807866806720094,0.007750032954192279,0.036563686672762365,0.2647564221628827
336;6.024308503456656e-13,0.9999999998837164,1.1362479579561987e-10,2.640233509348387e-13,1.7921709495996686e-12
337;0.0001485210640867411,0.9968400069198469,0.0025681491001753954,6.873956293975265e-05,0.0003745833529512467
338;0.04272750297910092,0.7975188055107116,0.035115868004977395,0.035400373990747545,0.0892374495144625
339;1.02356153989436e-17,1.0,5.47617749795416e-17,3.520176422480228e-18,2.6235521446314518e-17
340;0.0007676192699742888,0.12634682052304358,0.8711462633523792,0.0007820198309878676,0.0009572770236150834
341;0.151294976263911,0.015296446179910462,0.6128863019771112,0.11136419834973398,0.10915807722933331
342;1.111069947940355e-07,0.9999975480660999,2.056691360526859e-06,3.86686359662187e-08,2.4546690867806575e-07
343;1.7044840342084784e-11,0.9999999995114457,4.231856879752277e-10,6.124990400079505e-12,4.2198942852551687e-11
344;2.769307023636815e-21,1.0,1.1318430201463185e-19,7.683457777725966e-22,9.275975933853681e-21
345;3.466036815820348e-22,1.0,4.739847954802309e-20,1.2292653183583877e-22,1.0302864433251954e-21
346;6.40046474847206e-07,0.9999131021793399,8.430636215531559e-05,2.5617704639621855e-07,1.6952349835455289e-06
347;2.0408668464369333e-07,0.9999941374309607,5.051115182266282e-06,8.203419416059712e-08,5.253329784699063e-07
348;3.5078254508860103e-13,0.9999999993469596,6.510461194955676e-10,1.5374361356217384e-13,1.4897707380060825e-12
349;4.2074695211176427e-10,0.9999999984241739,2.661477268382781e-11,1.983308538385372e-10,9.301336606821119e-10
350;7.802853389846347e-15,0.9999999999998727,1.0374363893819733e-13,2.0290810099266214e-15,1.3892733169495206e-14
351;0.0010212008260109234,0.7678863146975135,0.22827478337698107,0.0005404910429324566,0.002277210056562029
352;6.996443962166949e-10,0.9999999731705236,2.389443921504456e-08,2.840415774628615e-10,1.9513510268917002e-09
353;1.8428630404083501e-19,0.9999999999999979,2.0453426732590997e-15,5.412783230305208e-20,4.683800981876713e-19
354;0.009102157627887514,0.9505125099502143,0.010364286775655757,0.004538812837812695,0.025482232808429692
355;8.246091790225396e-07,0.9999701955934042,2.7328073809762335e-05,7.686948246822818e-07,8.830287825252597e-07
356;2.1454231385756965e-11,0.9999999706244042,2.924421444084088e-08,1.1843584723593446e-11,9.808362001367338e-11
357;1.0567399362757203e-19,0.9999999999999988,1.1808228280661322e-15,4.3997827641380634e-20,5.015138731288245e-19
358;0.0646461962681246,0.6979748158169923,0.09344877638886019,0.03950296908687032,0.10442724243915277
359;4.456037081077193e-26,1.0,3.3174409424264496e-24,5.236168651417203e-27,1.4002364863688322e-25
360;4.029318004284941e-14,0.9999999999996518,2.2577599105134113e-13,1.447028376738836e-14,6.771537200131648e-14
361;2.0333774176390405e-18,1.0,3.770619811556555e-17,7.565037927449709e-19,7.054761850717639e-18
362;2.5940336495487243e-14,0.9999999979245014,2.075340747934538e-09,6.413533752523122e-15,1.2552980014278108e-13
363;1.4292056592087753e-06,0.9996314379789345,0.0003633017866043865,4.985033230156072e-07,3.332525478890757e-06
364;0.0011177022144429117,0.8139060605750342,0.1829581891026459,0.0004751443031355074,0.001542903804741474
365;3.1365697364843723e-13,0.99999999997516,2.3368709601340986e-11,1.1337341252958321e-13,1.0443570261407224e-12
366;0.0016487895577927624,0.5523453581113038,0.4402747608439624,0.0007069312097996536,0.005024160277141402
367;2.199879737882387e-26,1.0,1.0168146753789363e-22,5.7092120235736384e-27,1.6305472986726683e-25
368;2.3811941036918216e-14,0.999999999999581,3.2354010816597503e-13,7.882903315195894e-15,6.367389724316893e-14
369;2.090476526027018e-12,0.9999999248106219,7.517738622051522e-08,3.513885085418812e-13,9.550061092593053e-12
370;8.4320700605286e-05,0.9990466332897097,0.0006812124590368479,3.7432687373614865e-05,0.00015040086327475373
371;0.04644298154174792,0.6508942072210795,0.16795189461313986,0.03420781698597838,0.10050309963805434
372;0.02784016452646801,0.654107258637468,0.25651536775016587,0.01920631204196029,0.04233089704393782
373;1.6607399629727533e-06,0.9997581134976461,0.00023465324997665318,5.980318474184786e-07,4.974480566907012e-06
374;0.00012099331312955291,0.9861032880615452,0.01344136758392659,5.35499258256451e-05,0.0002808011155730522
375;1.0033251025971776e-16,0.9999999999997632,2.3619080790955295e-13,3.926833026315078e-17,6.075542278500501e-16
376;8.390660178943005e-17,0.9999999999999927,6.827924702328554e-15,1.981357368147439e-17,4.052701837696485e-16
377;1.2657814150786107e-20,1.0,6.355450466556558e-19,5.060503497108595e-21,5.772802833857033e-20
378;1.7086627121339747e-17,0.9999999999999925,7.461437456888069e-15,6.191398310790089e-18,6.472109152810405e-17
379;1.6918667026059184e-15,0.9999999999987907,1.2018834858644787e-12,6.357821179886629e-16,4.9900274956759576e-15
380;2.051180682983153e-12,0.9999999998285214,1.622336702354872e-10,7.730606371140059e-13,6.420713295830528e-12
381;2.626299907675689e-09,0.9999999427171583,4.669071657078708e-08,1.0883198745283373e-09,6.877505315756214e-09
382;0.07360009051192515,0.7453464448214754,0.002817658804874146,0.06122908635916583,0.11700671950255954
383;0.0360391167962765,0.46282985457797143,0.4458786065328927,0.013115591802901328,0.04213683028995814
384;7.66448789619282e-19,0.9999999999999905,9.584430350840745e-15,1.6080187573415758e-19,3.4018118709375463e-18
385;5.62198160789765e-06,0.9999761244655363,1.33047284885631e-06,2.6344604776906707e-06,1.4288619529169418e-05
386;3.236271056504958e-07,0.9999791959680179,1.9918232628600514e-05,1.2339636794097992e-07,4.3877587987704856e-07
387;2.592036568279875e-11,0.9999999996376624,2.404119802317289e-10,1.0805144812901807e-11,8.520023272680942e-11
388;0.07743961705109768,0.6677042333356297,0.04660411277429095,0.06223507777181268,0.14601695906716905
389;1.5831412826202937e-17,0.9999999999999983,1.666176243961519e-15,4.687207301732504e-18,4.838145355528259e-17
390;6.264278141885157e-07,0.9996930016435911,0.0003049081667563614,2.47686344966562e-07,1.2160754934686926e-06
391;8.271979745585981e-10,0.9999999895899553,7.387105680213267e-09,3.283530945756435e-10,1.8673879051262544e-09
392;1.4015873780107305e-15,0.9999999999997491,2.4548625757493206e-13,5.213547274760023e-16,3.4794827115869888e-15
393;2.625481514260084e-05,0.9274789741014811,0.07241537714348174,1.0510503306509748e-05,6.88834365881608e-05
394;3.857407600337844e-15,0.9999999999996377,3.460223228105621e-13,1.1764295898964576e-15,1.0995020305506619e-14
395;1.9006660699565553e-10,0.9999999972569393,1.8872728920114635e-09,7.972284284501361e-11,5.859983014153406e-10
396;6.12433926806319e-06,0.9642855859642055,0.035688546781326005,2.332121599859876e-06,1.7410793600630836e-05
397;8.290247249675168e-22,1.0,8.248768222393802e-19,2.282573594782919e-22,3.354493610315581e-21
398;3.7292032272759816e-13,0.9999999999396604,5.887086380487313e-11,1.290199368776217e-13,9.669700410499766e-13
399;0.0005446724841462915,0.9566768034643132,0.04114017371919984,0.00023783519917189536,0.0014005151331689582
400;0.020713541726219253,0.8902460858487921,0.04060352104010877,0.016911477124692768,0.03152537426018732
401;0.003029239893178117,0.8246247836223454,0.16401257312527576,0.0011878149166061845,0.007145588442594607
402;5.0673722779307166e-15,0.9999999999992295,7.522149435873545e-13,1.588416192033242e-15,1.1579264333611126e-14
403;8.43673198364738e-05,0.958756062639877,0.04091430415055813,3.186473739276365e-05,0.00021340115233563342
404;2.1025682263799757e-06,0.999261321218094,0.000729610284265368,9.95726645521292e-07,5.970202768790914e-06
405;4.175518973501725e-12,0.09720334370765311,0.9027966562739838,1.4611991946676541e-12,1.2726228596048489e-11
406;5.2693798988035095e-06,0.9997229938966816,0.0002566446914907865,2.1818431283244634e-06,1.2910188800519516e-05
407;1.3720471227186525e-15,0.9999999999996301,3.638854447166577e-13,4.706907945307506e-16,4.312485028079003e-15
408;0.0005037995065507855,0.9942476479802423,0.0033343693686614297,0.00033443817021123297,0.0015797449743341517
409;2.5621085466181415e-15,0.9999999999957032,4.2858942814136286e-12,9.111319049336133e-16,7.529487527889708e-15
410;5.138167213000149e-07,0.9947617031226397,0.005236222774177616,1.3625378921505722e-07,1.4240326720839052e-06
411;1.1766476899298232e-08,0.9999785951590705,2.1351183757889587e-05,4.173537554129947e-09,3.771715726299233e-08
412;6.557168306042321e-09,0.9999998089474545,1.6387701502808383e-07,4.007130059909398e-09,1.661123214359529e-08
413;1.5316584822266754e-12,0.9999999999906625,3.176339037292975e-12,6.114992859292722e-13,4.018131777245794e-12
414;9.002689811038538e-25,1.0,1.5729634050184224e-21,2.970679277846964e-25,4.360411302966914e-24
415;6.219627645101567e-05,0.769496837459841,0.23034986276421177,2.5916341589277305e-05,6.518715790699053e-05
416;1.3653581814791341e-13,0.9999999998067916,1.925838520368027e-10,4.6291470304697e-14,4.4164798965013705e-13
417;1.4749478694602214e-09,0.9999991631491029,8.307938360377171e-07,5.139347179808024e-10,4.068178583927424e-09
418;0.10799096605630587,5.156508451658032e-06,0.6802051197168054,0.07913174083230952,0.1326670168861275
419;1.8284055825016095e-09,0.9999999511182505,4.2576442142400954e-08,9.843088062360606e-10,3.492593036128278e-09
420;3.91252412138021e-05,0.9998051161717249,7.4308631636682274e-06,1.8201177159799513e-05,0.00013012654673784819
421;0.005276104173130067,0.9601008841442851,0.021282006595415657,0.0024812267255748767,0.010859778361594326
422;5.018890745804069e-08,0.9999995859623523,2.1665110260773865e-07,2.8640987324549323e-08,1.185566503692994e-07
423;2.2028550831279052e-14,0.9999999999965146,3.3954103981378317e-12,6.6244092848740955e-15,6.12961825135429e-14
424;0.03810826110685312,0.2910165873429006,0.5804242822970582,0.027991194438016374,0.062459674815171756
425;6.65765014812731e-08,0.9999986840647651,1.062809997211272e-06,2.7445016085298508e-08,1.5910372030629896e-07
426;1.6146355972924066e-09,0.9999999307652954,6.335850589216666e-08,5.445372591364301e-10,3.717025891098956e-09
427;0.32125526610045785,6.1059261829353325e-06,1.9548075283018592e-05,0.27892009294108555,0.3997989869569907
428;2.0326047562314288e-05,0.8173715651634046,0.18256740177270098,8.683269243632309e-06,3.2023747088476045e-05
429;1.513101388652551e-18,0.9999999999999998,1.1491264712540412e-16,5.29151952143515e-19,4.41255210278373e-18
430;1.0112778526486508e-11,0.9999999985147834,1.4389211998339323e-09,4.0958846744277946e-12,3.20869511729497e-11
431;0.0010357546545786927,0.9760285377494866,0.02027850045161112,0.00037855262908726865,0.002278654515236339
432;0.0047551968011745206,0.9126065858887437,0.07061205958944056,0.002287501560827733,0.00973865615981361
433;2.2419572063632516e-20,1.0,1.9093458620085174e-17,9.420428670293186e-21,7.705964076616217e-20
434;0.21084556690548467,0.12704504616669135,0.31935253631988453,0.13150147633687587,0.21125537427106356
435;1.3511849561986361e-11,0.9999999995981745,3.4411202395160496e-10,5.930570536714038e-12,3.8270761960178816e-11
436;5.879895700186308e-06,0.9991226090287646,0.0008592399770912239,2.452470036500872e-06,9.818628407307978e-06
437;4.57497024461247e-05,0.9950265723001147,0.0048158664358173165,1.8212024746239445e-05,9.359953687549263e-05
438;0.0548353388155359,0.13909395987423137,0.6616834956772913,0.048432601523770685,0.09595460410917075
439;0.0006870938927871461,0.9955652315420667,0.002781312404278055,0.00022487597750223685,0.0007414861833658871
440;0.0943996545432361,0.7278991173949497,0.003656082815134519,0.029242260217152843,0.14480288502952693
441;5.525174839419805e-05,0.998152835011711,0.0016542789644768243,2.825424592868511e-05,0.00010938002948928725
442;3.3067139382611592e-12,0.9999999999476059,3.939893546587088e-11,1.3157612828003594e-12,8.372745924743927e-12
443;9.808089081665549e-08,0.9999939406533794,5.734648789064954e-06,3.87914730448314e-08,1.8782546762343465e-07
444;2.436386824217901e-12,0.9999999997447571,2.42578091334367e-10,8.097679674831887e-13,9.41856973029042e-12
445;1.0161453985906311e-10,0.9999999114924565,8.802230501926165e-08,5.3656421371820064e-11,3.2996747378753646e-10
446;0.0047138704950842325,0.8814536417354785,0.10197395435487863,0.0019739197118959642,0.009884613702662776
447;9.830597490792033e-15,0.999999999999162,7.980186905567841e-13,3.441545113351166e-15,2.672206502341425e-14
448;6.937361265729571e-06,0.9999617035700178,2.71056488871797e-06,4.752585838261179e-06,2.389591798949142e-05
449;1.9862444837624583e-12,0.9999999999918578,1.2370755606466506e-13,9.231845729586147e-13,5.109031039394899e-12
450;2.9420024497789348e-12,0.999999999607042,3.806441215064915e-10,1.1226153598197517e-12,8.249235168839189e-12
451;3.7415801938545436e-08,0.1638327225403816,0.8361671381207634,1.8512175494640586e-08,8.341087767324076e-08
452;2.774396454407677e-06,0.9998407939017215,0.00014733920467240532,1.1684912043799836e-06,7.924005947211437e-06
453;2.5487489359296887e-17,0.9999999999999978,2.1302476266013512e-15,8.664774260661243e-18,9.089699618050543e-17
454;0.00030331703663466687,0.7171155079348589,0.28167814224197096,0.0001388705543386873,0.0007641622321968607
455;1.7435268987240022e-12,0.999999999893987,9.97518207411476e-11,6.488669825896835e-13,3.8685768245308055e-12
456;5.218069585865865e-09,0.9999999403370482,4.042078352247579e-08,2.115195581745641e-09,1.190890302659195e-08
457;4.8948048581514584e-26,1.0,1.2025608283640106e-23,1.335975889072164e-26,2.532793391762207e-25
458;1.7769227920788902e-08,0.9999991550774584,7.855956226185203e-07,6.668364207275799e-09,3.488932683393462e-08
459;0.0021248044742583805,0.9261031459517604,0.06665559947891343,0.0008534091836475583,0.0042630409114202145
460;5.167766276375654e-05,0.9975531685474588,0.002274119326375398,2.876899267937071e-05,9.226547072266916e-05
461;1.0479227446734645e-07,0.9999996812226332,1.6413660618284554e-08,4.7196478791157335e-08,1.503749531073045e-07
462;0.0001358646000261909,0.9321286395480717,0.06741312752335822,6.367892887428883e-05,0.00025868939966968807
463;1.1694240839595468e-09,0.9999988358951546,1.1592180590730992e-06,4.679157866462671e-10,3.24944669312569e-09
464;6.632282059767698e-17,0.999999999999298,7.017232434502933e-13,2.6767390484800685e-17,2.722515435648787e-16
465;5.3250457082411634e-08,0.9999926303121806,7.1983311385732815e-06,1.794436266636032e-08,1.0016186116952108e-07
466;0.00017839049272419164,0.9983235750274202,0.0010195580323675284,7.48177142899691e-05,0.0004036587331980416
467;2.133244350885709e-09,0.9999999732264229,1.8328377327290233e-08,7.696585856590341e-10,5.542296772444206e-09
468;1.9621062287457073e-16,0.9999999999999575,4.180780830034121e-14,7.215011899632682e-17,5.608592841975857e-16
469;8.697908219683857e-08,0.999998339812873,1.3550003818880013e-06,2.8180045511618226e-08,1.900276174544039e-07
470;0.0006163488198578166,0.3834909060870503,0.6148324893730909,0.0002322577306105437,0.000827997989390389
471;0.2908157996455064,0.00025734726553273306,0.1361977966604079,0.22054510511870556,0.35218395130984753
472;1.1599424658566484e-05,0.9997126638663612,0.00023794659829504575,4.907711617385302e-06,3.28823990678927e-05
473;2.639384900905291e-09,0.9999998794940259,1.1130371048904154e-07,1.3247076714328927e-09,5.238170954466083e-09
474;9.948823903586214e-13,0.9999999999270198,6.887468434706276e-11,3.403229554330071e-13,2.7703017620874726e-12
475;0.04307800278463405,0.5314679557367565,0.262910325053344,0.016712984689986977,0.1458307317352784
476;9.789133843590497e-15,0.9999999999981248,1.8373539260181817e-12,2.7938694185927564e-15,2.505710593604823e-14
477;0.006251407386243408,0.8489540011250976,0.12638303859000838,0.003612259366782575,0.014799293531868034
478;5.203004775630583e-07,0.9999613774200212,3.674888434648883e-05,2.361866556532894e-07,1.1172084991882212e-06
479;1.4836761725581938e-14,0.9999999999971088,2.8118235040428307e-12,6.0637325557154045e-15,5.865019591443415e-14
480;1.2594433563677604e-06,0.9999821695839174,1.14930876211038e-05,8.711223699727513e-07,4.206762735192649e-06
481;2.1026836191391745e-05,0.9999193910620803,1.5630512220111362e-05,9.801537100314727e-06,3.415005240780051e-05
482;0.00010468849424302786,0.9601527963279948,0.03947948361511008,4.5512563212243486e-05,0.000217518999439915
483;0.011806314108657191,0.6302266077087858,0.3178107097126377,0.007218237424445779,0.03293813104547349
484;7.725075806610625e-13,0.9999999997846478,2.116366720418613e-10,3.1545444994093967e-13,2.6276439138524295e-12
485;2.424959173761021e-05,0.9998966947292587,3.2161293255348805e-06,1.2865501936835433e-05,6.297404774128496e-05
486;4.484971554737265e-10,0.9999999953202016,2.833201243368094e-09,2.052528491790628e-10,1.1928470442613447e-09
487;2.597433426516824e-11,0.9999999964105807,3.478212951570059e-09,9.577309289273521e-12,7.565462115784142e-11
488;0.0003871271230888494,0.9016506412036356,0.09668209068878642,0.00021142746014396883,0.0010687135243451424
489;0.00017713662343567984,0.9870128169094524,0.01216832290049732,7.92262551317596e-05,0.0005624973114828647
490;6.176224332887076e-05,0.9996098635892717,0.0001722839445197799,2.835778119231757e-05,0.000127732441687316
491;2.720185075750979e-14,0.999999999999371,5.122961797427035e-13,5.646574805661031e-15,8.402916319794074e-14
492;0.0004781594674867397,0.9878291572654587,0.009991738358646267,0.0002598282632283261,0.00144111664517998
493;0.00022093287322648121,0.9488574804500216,0.050186526220248044,0.00010164797484149321,0.0006334124816625283
494;4.251149901482158e-06,0.9970098815543856,0.0029720167452941424,1.7924711365306804e-06,1.2058079282230197e-05
495;4.2913520364607544e-05,0.9991550102180206,0.0006866709123502195,1.845844836315521e-05,9.69469009015667e-05
496;1.7994278348643303e-05,0.9998648536397934,6.390710913331194e-05,7.617390429521238e-06,4.5627582294920224e-05
497;5.6932509690104447e-11,0.9999999910873868,8.64686385159252e-09,2.1372916766150784e-11,1.87443877759061e-10
498;6.270788088946948e-05,0.9994723944072169,0.0002639168202108575,2.957956935166725e-05,0.0001714013223310366
499;8.443985227294731e-05,0.9994070572692593,0.00029272474821853516,3.233822828356024e-05,0.00018343990196565267
500;7.110371931593318e-09,0.9999999222761765,5.368554674511305e-08,3.292901707659407e-09,1.3635003091628408e-08
501;1.0743324558407526e-07,0.9999996023069576,1.4348683991457254e-08,5.0190847920921726e-08,2.2572026503103618e-07
502;0.0014630847714270131,0.8215317994831391,0.17381858588640725,0.0005612242620670852,0.0026253055969595344
503;1.2866645726106885e-11,0.9999999998445867,1.0653982447535169e-10,5.3413238258759256e-12,3.066564138188066e-11
504;5.8628741582660275e-06,0.9979668040609999,0.0020074349251580892,2.4330506276310427e-06,1.746508905599873e-05
505;0.0047935238713456224,0.6354573756246423,0.34807758642389575,0.002258676842796995,0.009412837237319137
506;3.3623522302495933e-13,0.9999999997828553,2.1561574029019282e-10,1.2078516441590183e-13,1.0718339115845053e-12
507;0.3540191015841655,0.034158376508518676,0.2379778800179408,0.1560246928385317,0.21781994905084334
508;6.459223110266126e-10,0.9999999953573993,1.9980660305447235e-09,2.984331315014489e-10,1.7001794341505065e-09
509;4.893529096551713e-12,0.9999999895677322,1.0408702845868069e-08,1.396421045458851e-12,1.727518651690169e-11
510;3.161624633039183e-13,0.9999999989204722,1.077909672176615e-09,1.0310893885021705e-13,1.1988548203812895e-12
511;1.649999562226249e-12,0.9999999999934024,1.3511097454650184e-12,5.502537151264397e-13,3.0460336655073454e-12
512;0.05023005595218921,0.7301332208789503,0.0017517738804414553,0.024280803196351487,0.19360414609206758
513;0.0023122686908125375,0.9374438190660866,0.05456405151933246,0.0007756003974790067,0.0049042603262893615
514;1.896326207526742e-06,0.9983190839393644,0.0016733497520094718,7.220675327311672e-07,4.947914885693909e-06
515;0.11724808732722834,0.6947253219469602,0.014040608196573866,0.04478431200734947,0.12920167052188802
516;0.026905895692447265,0.4709774714573231,0.3839150171531996,0.015651072145211564,0.10255054355181858
517;0.0035073314755624824,0.952187348890061,0.03328311796245367,0.001992609019582903,0.009029592652340058
518;0.0001245548622034124,0.639071417012964,0.3604077018688149,5.789879437891003e-05,0.00033842746163872733
519;0.012670271576183213,0.5951339105941644,1.5717609981934973e-07,0.0064124197303706484,0.385783240923182
520;2.8623924456377316e-10,0.9999999985876415,3.325296532265815e-10,9.854526247422195e-11,6.950440399446178e-10
521;1.4275548706618153e-08,0.9999996308659417,3.115468301217441e-07,5.9763127824561275e-09,3.7335366943589734e-08
522;0.002140313295412619,0.990214477394989,0.0034736748253003428,0.0008675349672220681,0.0033039995170759014
523;0.00040005345805646205,0.9790161575748111,0.019418411751959894,0.0001861069609839875,0.0009792702541886363
